t,mark,rider,speed_kmh,accel_ms2,lat_accel_ms2,yaw_rate_rads,heading_deg,pitch_deg,roll_deg,lean_deg,slip_deg,throttle_in,steer_in,steer_deg,steer_limit_deg,surface_front,surface_rear,contact_f,contact_r,dist_along_m,off_centre_m,corner_radius_m,nitro,x,y,z
42.8,,riding,133.3,-0.37,4.61,0.124,12.5,0.0,0.0,-38.8,1.2,1.0,0.0,0.0,0.9,road,road,1,1,1353.2,-2.97,157,0,510.33,1.34,642.81
42.9,,riding,133.2,-0.21,0.87,0.024,12.8,0.0,0.0,-25.0,0.5,1.0,0.0,0.0,0.9,road,road,1,1,1356.9,-2.91,143,0,511.09,1.22,646.43
43.0,,riding,133.2,-0.09,0.17,0.005,12.8,0.0,0.0,-11.7,0.2,1.0,0.0,0.0,0.9,road,road,1,1,1360.7,-2.79,142,0,511.89,1.09,650.04
43.1,,riding,133.2,-0.04,6.16,0.166,13.1,0.0,0.0,-5.1,0.2,1.0,-1.0,-0.9,0.9,road,road,1,1,1364.5,-2.58,146,0,512.71,0.95,653.65
43.2,,riding,133.1,-0.09,12.81,0.346,14.8,0.0,0.0,-28.6,0.9,1.0,-1.0,-0.9,0.9,road,road,1,1,1368.3,-2.30,155,0,513.57,0.80,657.24
43.3,,riding,133.1,-0.08,2.41,0.065,15.7,0.0,0.0,-30.0,0.7,1.0,0.0,0.0,0.9,road,road,1,1,1372.0,-2.00,191,0,514.50,0.64,660.82
43.4,,riding,133.1,0.01,0.44,0.012,15.8,0.0,0.0,-14.5,0.3,1.0,0.0,0.0,0.9,road,road,1,1,1375.7,-1.69,217,0,515.48,0.46,664.38
43.5,,riding,133.1,0.03,8.19,0.221,16.3,0.0,0.0,-16.6,0.3,1.0,-1.0,-0.9,0.9,road,road,1,1,1379.4,-1.34,250,0,516.48,0.28,667.94
43.6,,riding,133.1,-0.04,13.18,0.356,18.2,0.0,0.0,-32.6,1.0,1.0,-1.0,-0.9,0.9,road,road,1,1,1383.1,-0.98,296,0,517.54,0.10,671.48
43.7,,riding,133.1,-0.09,3.34,0.090,19.4,0.0,0.0,-36.1,0.9,1.0,0.0,0.0,0.9,road,road,1,1,1386.8,-0.67,456,0,518.68,-0.08,675.00
43.8,,riding,133.1,0.02,0.61,0.017,19.6,0.0,0.0,-20.9,0.4,1.0,0.0,0.0,0.9,road,road,1,1,1390.5,-0.39,621,0,519.87,-0.26,678.49
43.9,,riding,133.1,0.07,3.58,0.097,19.7,0.0,0.0,-9.5,0.2,1.0,-1.0,-0.9,0.9,road,road,1,1,1394.2,-0.12,973,0,521.10,-0.45,681.98
44.0,,riding,133.1,-0.00,12.32,0.333,21.3,0.0,0.0,-28.2,0.8,1.0,-1.0,-0.9,0.9,road,road,1,1,1397.9,0.12,2245,0,522.37,-0.63,685.45
44.1,,riding,133.1,-0.05,3.19,0.086,22.4,0.0,0.0,-32.8,0.8,1.0,0.0,0.0,0.9,road,road,1,1,1401.6,0.31,21421,0,523.70,-0.80,688.89
44.2,,riding,133.1,0.00,0.60,0.016,22.6,0.0,0.0,-18.7,0.4,1.0,0.0,0.0,0.9,road,road,1,1,1405.3,0.42,2534,0,525.08,-0.98,692.32
44.3,,riding,133.1,0.04,0.11,0.003,22.6,0.0,0.0,-7.7,0.1,1.0,0.0,0.0,0.9,road,road,1,1,1409.0,0.49,4420,0,526.49,-1.14,695.74
44.4,,riding,133.1,0.02,0.02,0.000,22.7,0.0,0.0,-3.7,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1412.7,0.53,5199,0,527.91,-1.30,699.15
44.5,,riding,133.1,-0.01,8.13,0.220,23.1,0.0,0.0,-6.5,0.2,1.0,-1.0,-0.9,0.9,road,road,1,1,1416.4,0.56,1442,0,529.34,-1.45,702.56
44.6,,riding,133.1,-0.08,7.07,0.191,24.7,0.0,0.0,-29.4,0.9,1.0,0.0,0.0,0.9,road,road,1,1,1420.1,0.58,783,0,530.81,-1.60,705.95
44.7,,riding,133.1,-0.07,1.34,0.036,25.2,0.0,0.0,-23.3,0.5,1.0,0.0,0.0,0.9,road,road,1,1,1423.8,0.56,741,0,532.33,-1.74,709.32
44.8,,riding,133.1,-0.02,0.26,0.007,25.3,0.0,0.0,-11.9,0.2,1.0,0.0,0.0,0.9,road,road,1,1,1427.5,0.52,793,0,533.89,-1.88,712.67
44.9,,riding,133.1,-0.01,0.05,0.001,25.3,0.0,0.0,-5.3,0.1,1.0,0.0,0.0,0.9,road,road,1,1,1431.2,0.48,916,0,535.46,-2.03,716.01
45.0,,riding,133.1,-0.01,0.01,0.000,25.3,0.0,0.0,-2.3,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1434.9,0.45,1231,0,537.04,-2.17,719.36
45.1,,riding,133.0,-0.01,0.00,0.000,25.3,0.0,0.0,-0.9,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1438.6,0.42,1451,0,538.62,-2.31,722.70
45.2,,riding,133.0,-0.01,0.00,0.000,25.3,0.0,0.0,-0.4,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1442.2,0.41,1755,0,540.20,-2.45,726.04
45.3,,riding,133.0,-0.02,0.00,0.000,25.3,0.0,0.0,-0.2,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1445.9,0.40,2234,0,541.78,-2.59,729.38
45.4,,riding,133.0,-0.02,0.00,0.000,25.3,0.0,0.0,-0.1,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1449.6,0.40,6315,0,543.36,-2.73,732.72
45.5,,riding,133.0,-0.02,0.00,0.000,25.3,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1453.3,0.40,33340,0,544.93,-2.86,736.06
45.6,,riding,133.0,-0.02,0.00,0.000,25.3,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.9,road,road,1,1,1457.0,0.40,5167,0,546.51,-3.00,739.40
45.7,,riding,132.6,-1.24,-0.00,-0.000,25.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.9,road,road,1,1,1460.7,0.40,3261,0,548.09,-3.13,742.73
45.8,,riding,131.3,-3.66,-0.00,-0.000,25.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,road,road,1,1,1464.4,0.39,2961,0,549.65,-3.26,746.04
45.9,,riding,129.9,-3.65,-0.00,-0.000,25.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,road,road,1,1,1468.0,0.37,19962,0,551.20,-3.39,749.31
46.0,,riding,128.6,-3.64,3.46,0.097,25.4,0.0,0.0,-0.0,0.0,0.0,-1.0,-1.0,1.0,road,road,1,1,1471.6,0.35,2641,0,552.73,-3.52,752.54
46.1,,riding,127.3,-3.71,12.17,0.344,27.0,0.0,0.0,-27.0,0.8,0.0,-1.0,-1.0,1.0,road,road,1,1,1475.2,0.31,1587,0,554.28,-3.64,755.74
46.2,,riding,125.9,-3.77,3.14,0.090,28.2,0.0,0.0,-31.9,0.9,0.0,0.0,0.0,1.0,road,road,1,1,1478.7,0.21,1633,0,555.86,-3.74,758.87
46.3,,riding,124.6,-3.79,10.13,0.293,29.1,0.0,0.0,-28.9,0.7,0.0,-1.0,-1.1,1.1,road,road,1,1,1482.2,0.08,2637,0,557.49,-3.83,761.93
46.4,,riding,123.2,-3.89,13.41,0.392,31.3,0.0,0.0,-39.9,1.3,0.0,-1.0,-1.1,1.1,road,road,1,1,1485.6,-0.12,25095,0,559.17,-3.91,764.93
46.5,,riding,121.8,-3.87,3.36,0.099,32.6,0.0,0.0,-38.2,1.1,0.0,0.0,0.0,1.1,road,road,1,1,1489.0,-0.40,5096,0,560.91,-3.98,767.84
46.6,,riding,120.4,-3.75,8.67,0.259,33.3,0.0,0.0,-26.2,0.7,0.0,-1.0,-1.1,1.1,road,road,1,1,1492.3,-0.79,669,0,562.69,-4.05,770.68
46.7,,riding,119.1,-3.78,7.08,0.214,35.1,0.0,0.0,-39.0,1.1,0.0,0.0,0.0,1.2,road,road,1,1,1495.6,-1.29,291,0,564.52,-4.14,773.45
46.8,,riding,117.7,-3.69,1.34,0.041,35.6,0.0,0.0,-27.9,0.7,0.0,0.0,0.0,1.2,road,road,1,1,1498.9,-1.83,185,0,566.38,-4.22,776.15
46.9,,riding,116.4,-3.72,11.77,0.364,37.2,0.0,0.0,-31.1,0.9,0.0,-1.0,-1.2,1.2,road,road,1,1,1502.2,-2.36,139,0,568.28,-4.30,778.78
47.0,,riding,115.0,-3.82,13.71,0.429,39.6,0.0,0.0,-41.1,1.4,0.0,-1.0,-1.3,1.3,road,road,1,1,1505.5,-2.85,118,0,570.22,-4.38,781.33
47.1,,riding,113.6,-3.87,6.04,0.191,41.6,0.0,0.0,-43.9,1.5,0.0,0.0,0.0,1.3,road,road,1,1,1508.7,-3.31,111,0,572.23,-4.46,783.78
47.2,,riding,112.3,-3.72,9.17,0.294,42.7,0.0,0.0,-32.7,0.9,0.0,-1.0,-1.3,1.3,road,road,1,1,1511.9,-3.77,108,0,574.29,-4.54,786.14
47.3,,riding,110.9,-3.74,13.22,0.429,44.9,0.0,0.0,-41.1,1.4,0.0,-1.0,-1.3,1.3,road,road,1,1,1515.0,-4.27,99,0,576.39,-4.63,788.41
47.4,,riding,109.6,-3.74,4.46,0.147,46.7,0.0,0.0,-41.6,1.3,0.0,0.0,0.0,1.4,road,road,1,1,1518.1,-4.79,86,0,578.53,-4.72,790.58
47.5,,riding,108.3,-3.53,0.85,0.028,47.1,0.0,0.0,-24.7,0.6,0.0,0.0,0.0,1.4,road,road,1,1,1521.3,-5.27,73,0,580.71,-4.80,792.67
47.6,,riding,107.1,-3.40,0.17,0.006,47.1,0.0,0.0,-11.5,0.2,0.0,0.0,0.0,1.4,road,road,1,1,1524.6,-5.66,62,0,582.88,-4.89,794.72
47.7,,riding,105.9,-3.44,11.55,0.393,48.8,0.0,0.0,-24.5,0.8,0.0,-1.0,-1.5,1.5,road,road,1,1,1527.9,-5.89,52,0,585.05,-4.99,796.71
47.8,,riding,104.6,-3.56,13.66,0.470,51.4,0.0,0.0,-38.4,1.4,0.0,-1.0,-1.5,1.5,road,road,1,1,1531.2,-5.97,52,0,587.26,-5.09,798.62
47.9,,riding,103.2,-3.73,14.05,0.490,54.2,0.0,0.0,-44.1,1.8,0.0,-1.0,-1.6,1.6,road,road,1,1,1534.5,-5.94,55,0,589.50,-5.20,800.42
48.0,,riding,98.8,-12.45,-3.34,-0.122,52.8,0.0,0.0,-21.5,-0.9,0.0,-1.0,-1.7,1.7,road,road,1,1,1537.7,-5.84,60,0,591.73,-5.30,802.07
48.1,,riding,97.6,-3.27,10.87,0.401,54.3,0.0,0.0,-27.3,0.2,0.0,-1.0,-1.7,1.7,road,road,1,1,1540.7,-5.63,68,0,593.93,-5.40,803.67
48.2,,riding,96.4,-3.37,13.51,0.505,57.1,0.0,0.0,-39.5,1.3,0.0,-1.0,-1.8,1.8,road,road,1,1,1543.6,-5.35,78,0,596.13,-5.50,805.21
48.3,,riding,95.1,-3.60,13.98,0.529,60.1,0.0,0.0,-44.0,1.8,0.0,-1.0,-1.8,1.8,road,road,1,1,1546.4,-5.08,86,0,598.35,-5.59,806.65
48.4,,riding,93.7,-3.71,14.06,0.540,63.2,0.0,0.0,-46.4,2.0,0.0,-1.0,-1.9,1.9,road,road,1,1,1549.2,-4.87,91,0,600.62,-5.69,807.95
48.5,,riding,92.4,-3.75,14.07,0.548,66.4,0.0,0.0,-47.3,2.0,0.0,-1.0,-1.9,1.9,road,road,1,1,1551.9,-4.73,90,0,602.91,-5.79,809.12
48.6,,riding,91.0,-3.74,14.07,0.556,69.6,0.0,0.0,-47.7,2.1,0.0,-1.0,-2.0,2.0,road,road,1,1,1554.5,-4.67,90,0,605.23,-5.89,810.14
48.7,,riding,89.7,-3.73,14.07,0.565,72.9,0.0,0.0,-47.9,2.1,0.0,-1.0,-2.1,2.1,road,road,1,1,1557.2,-4.68,85,0,607.57,-6.00,811.02
48.8,,riding,89.4,-0.91,14.32,0.577,76.2,0.0,0.0,-48.0,2.1,1.0,-1.0,-2.1,2.1,road,road,1,1,1559.9,-4.76,77,0,609.94,-6.11,811.75
48.9,,riding,91.1,4.79,4.84,0.191,78.6,0.0,0.0,-43.4,1.8,1.0,0.0,0.0,2.0,road,road,1,1,1562.6,-4.90,69,0,612.38,-6.24,812.37
49.0,,riding,92.9,4.96,0.96,0.037,79.0,0.0,0.0,-27.2,0.8,1.0,0.0,0.0,1.9,road,road,1,1,1565.4,-5.03,63,0,614.88,-6.36,812.92
49.1,,riding,94.6,4.86,8.41,0.320,79.8,0.0,0.0,-17.9,0.5,1.0,-1.0,-1.9,1.9,road,road,1,1,1568.3,-5.10,58,0,617.45,-6.49,813.43
49.2,,riding,96.3,4.56,13.42,0.502,82.4,0.0,0.0,-35.1,1.3,1.0,-1.0,-1.8,1.8,road,road,1,1,1571.2,-5.09,57,0,620.07,-6.62,813.88
49.3,,riding,97.8,4.19,14.36,0.529,85.5,0.0,0.0,-42.7,1.8,1.0,-1.0,-1.7,1.7,road,road,1,1,1574.2,-5.03,57,0,622.75,-6.75,814.22
49.4,,riding,99.2,3.91,8.37,0.304,88.2,0.0,0.0,-45.9,1.9,1.0,0.0,0.0,1.7,road,road,1,1,1577.2,-4.91,61,0,625.49,-6.89,814.45
49.5,,riding,100.6,4.03,1.62,0.058,89.0,0.0,0.0,-32.4,1.0,1.0,0.0,0.0,1.6,road,road,1,1,1580.2,-4.75,69,0,628.27,-7.01,814.58
49.6,,riding,102.1,4.04,0.31,0.011,89.1,0.0,0.0,-16.4,0.4,1.0,0.0,0.0,1.6,road,road,1,1,1583.2,-4.52,78,0,631.09,-7.13,814.65
49.7,,riding,103.5,3.84,10.92,0.380,90.4,0.0,0.0,-23.2,0.6,1.0,-1.0,-1.6,1.6,road,road,1,1,1586.2,-4.24,87,0,633.96,-7.25,814.69
49.8,,riding,104.7,3.54,13.82,0.475,93.0,0.0,0.0,-37.9,1.4,1.0,-1.0,-1.5,1.5,road,road,1,1,1589.1,-3.93,95,0,636.86,-7.38,814.65
49.9,,riding,105.9,3.30,6.21,0.211,95.3,0.0,0.0,-42.7,1.6,1.0,0.0,0.0,1.5,road,road,1,1,1592.1,-3.68,99,0,639.78,-7.51,814.50
50.0,,riding,107.2,3.40,1.19,0.040,95.8,0.0,0.0,-28.4,0.8,1.0,0.0,0.0,1.5,road,road,1,1,1595.2,-3.44,103,0,642.74,-7.65,814.26
50.1,,riding,108.4,3.37,8.38,0.278,96.5,0.0,0.0,-22.0,0.5,1.0,-1.0,-1.4,1.4,road,road,1,1,1598.3,-3.11,118,0,645.73,-7.81,813.97
50.2,,riding,109.5,3.14,13.30,0.437,98.8,0.0,0.0,-35.6,1.2,1.0,-1.0,-1.4,1.4,road,road,1,1,1601.4,-2.72,157,0,648.73,-7.99,813.61
50.3,,riding,110.6,2.98,3.39,0.110,100.2,0.0,0.0,-36.5,1.1,1.0,0.0,0.0,1.4,road,road,1,1,1604.5,-2.35,257,0,651.76,-8.16,813.16
50.4,,riding,111.6,2.98,0.62,0.020,100.5,0.0,0.0,-21.4,0.5,1.0,0.0,0.0,1.3,road,road,1,1,1607.5,-2.01,757,0,654.81,-8.34,812.64
50.5,,riding,112.7,2.89,6.23,0.199,100.8,0.0,0.0,-12.4,0.2,1.0,-1.0,-1.3,1.3,road,road,1,1,1610.6,-1.72,1075,0,657.88,-8.51,812.08
50.6,,riding,113.6,2.66,12.88,0.408,102.9,0.0,0.0,-31.5,1.0,1.0,-1.0,-1.3,1.3,road,road,1,1,1613.7,-1.52,470,0,660.96,-8.67,811.47
50.7,,riding,114.5,2.46,4.48,0.141,104.6,0.0,0.0,-37.7,1.2,1.0,0.0,0.0,1.3,road,road,1,1,1616.9,-1.46,456,0,664.06,-8.83,810.76
50.8,,riding,115.4,2.46,0.86,0.027,104.9,0.0,0.0,-22.8,0.6,1.0,0.0,0.0,1.3,road,road,1,1,1620.1,-1.50,611,0,667.16,-9.00,809.99
50.9,,riding,116.3,2.43,0.17,0.005,105.0,0.0,0.0,-9.6,0.2,1.0,0.0,0.0,1.2,road,road,1,1,1623.3,-1.58,1416,0,670.28,-9.16,809.18
51.0,,riding,117.1,2.33,0.04,0.001,105.0,0.0,0.0,-4.2,0.1,1.0,0.0,0.0,1.2,road,road,1,1,1626.6,-1.68,770,0,673.42,-9.33,808.34
51.1,,riding,117.9,2.22,0.02,0.001,105.0,0.0,0.0,-2.1,0.0,1.0,0.0,0.0,1.2,road,road,1,1,1629.8,-1.77,518,0,676.57,-9.50,807.50
51.2,,riding,118.7,2.11,0.01,0.000,105.0,0.0,0.0,-0.9,0.0,1.0,0.0,0.0,1.2,road,road,1,1,1633.1,-1.85,431,0,679.75,-9.66,806.65
51.3,,riding,119.4,2.00,0.01,0.000,105.0,0.0,0.0,-0.4,0.0,1.0,0.0,0.0,1.2,road,road,1,1,1636.5,-1.89,419,0,682.95,-9.82,805.80
51.4,,riding,120.1,1.89,0.01,0.000,105.0,0.0,0.0,-0.2,0.0,1.0,0.0,0.0,1.2,road,road,1,1,1639.8,-1.90,477,0,686.17,-9.98,804.93
51.5,,riding,120.7,1.77,-6.14,-0.183,104.7,0.0,0.0,-0.1,-0.1,1.0,1.0,1.1,1.1,road,road,1,1,1643.2,-1.87,688,0,689.40,-10.13,804.07
51.6,,riding,121.3,1.63,-4.72,-0.140,103.3,0.0,0.0,23.4,-0.7,1.0,0.0,0.0,1.1,road,road,1,1,1646.6,-1.79,1628,0,692.66,-10.27,803.24
51.7,,riding,121.9,1.56,-0.91,-0.027,103.0,0.0,0.0,17.7,-0.4,1.0,0.0,0.0,1.1,road,road,1,1,1649.9,-1.66,5381,0,695.95,-10.40,802.44
51.8,,riding,120.9,-2.65,-0.18,-0.005,102.9,0.0,0.0,8.9,-0.2,0.0,0.0,0.0,1.1,road,road,1,1,1653.3,-1.52,1433,0,699.22,-10.54,801.67
51.9,,riding,119.7,-3.46,-0.04,-0.001,102.9,0.0,0.0,4.0,-0.1,0.0,0.0,0.0,1.2,road,road,1,1,1656.6,-1.38,81747,0,702.47,-10.67,800.92
52.0,,riding,118.4,-3.44,6.05,0.184,103.2,0.0,0.0,-1.0,0.1,0.0,-1.0,-1.2,1.2,road,road,1,1,1659.9,-1.28,849,0,705.68,-10.80,800.18
52.1,,riding,117.2,-3.51,12.64,0.388,105.1,0.0,0.0,-29.6,0.9,0.0,-1.0,-1.2,1.2,road,road,1,1,1663.2,-1.22,416,0,708.85,-10.93,799.41
52.2,,riding,115.9,-3.70,13.87,0.431,107.5,0.0,0.0,-39.4,1.5,0.0,-1.0,-1.2,1.2,road,road,1,1,1666.4,-1.21,282,0,711.97,-11.06,798.56
52.3,,riding,114.5,-3.88,14.10,0.443,110.1,0.0,0.0,-44.5,1.7,0.0,-1.0,-1.3,1.3,road,road,1,1,1669.7,-1.26,223,0,715.01,-11.18,797.61
52.4,,riding,113.0,-4.00,10.69,0.340,112.6,0.0,0.0,-46.8,1.8,0.0,0.0,0.0,1.3,road,road,1,1,1672.9,-1.37,199,0,717.97,-11.28,796.54
52.5,,riding,111.7,-3.75,2.00,0.065,113.4,0.0,0.0,-33.3,1.0,0.0,0.0,0.0,1.3,road,road,1,1,1676.0,-1.54,175,0,720.86,-11.36,795.38
52.6,,riding,110.3,-3.70,11.03,0.360,114.8,0.0,0.0,-32.2,0.9,0.0,-1.0,-1.4,1.4,road,road,1,1,1679.1,-1.78,145,0,723.69,-11.42,794.17
52.7,,riding,109.0,-3.81,13.56,0.448,117.3,0.0,0.0,-41.5,1.4,0.0,-1.0,-1.4,1.4,road,road,1,1,1682.2,-2.05,121,0,726.44,-11.46,792.89
52.8,,riding,107.5,-3.99,14.02,0.469,120.0,0.0,0.0,-45.4,1.7,0.0,-1.0,-1.4,1.4,road,road,1,1,1685.3,-2.36,103,0,729.11,-11.50,791.52
52.9,,riding,106.1,-3.90,3.47,0.118,121.5,0.0,0.0,-38.7,1.4,0.0,0.0,0.0,1.5,road,road,1,1,1688.3,-2.68,91,0,731.69,-11.53,790.07
53.0,,riding,104.8,-3.68,4.10,0.141,121.9,0.0,0.0,-23.0,0.6,0.0,-1.0,-1.5,1.5,road,road,1,1,1691.4,-2.95,84,0,734.19,-11.55,788.57
53.1,,riding,103.4,-3.79,12.26,0.427,123.9,0.0,0.0,-34.1,1.0,0.0,-1.0,-1.5,1.5,road,road,1,1,1694.4,-3.15,81,0,736.64,-11.57,787.03
53.2,,riding,102.0,-3.94,10.32,0.364,126.5,0.0,0.0,-43.1,1.6,0.0,0.0,0.0,1.6,road,road,1,1,1697.3,-3.35,77,0,738.99,-11.57,785.44
53.3,,riding,100.6,-3.80,1.92,0.069,127.4,0.0,0.0,-30.4,1.0,0.0,0.0,0.0,1.6,road,road,1,1,1700.3,-3.55,72,0,741.27,-11.56,783.79
53.4,,riding,99.3,-3.78,9.87,0.358,128.5,0.0,0.0,-27.8,0.7,0.0,-1.0,-1.7,1.7,road,road,1,1,1703.2,-3.71,66,0,743.48,-11.54,782.12
53.5,,riding,97.9,-3.90,13.34,0.490,131.2,0.0,0.0,-40.7,1.4,1.0,-1.0,-1.7,1.7,road,road,1,1,1706.1,-3.84,61,0,745.60,-11.52,780.41
53.6,,riding,99.1,3.45,8.14,0.296,133.8,0.0,0.0,-44.5,1.7,1.0,0.0,0.0,1.7,road,road,1,1,1709.1,-3.94,57,0,747.67,-11.49,778.60
53.7,,riding,100.4,3.52,1.55,0.056,134.5,0.0,0.0,-32.1,0.9,1.0,0.0,0.0,1.7,road,road,1,1,1712.1,-3.97,54,0,749.70,-11.45,776.70
53.8,,riding,101.6,3.38,11.16,0.395,136.0,0.0,0.0,-29.8,0.9,1.0,-1.0,-1.6,1.6,road,road,1,1,1715.2,-3.89,54,0,751.71,-11.40,774.73
53.9,,riding,102.7,3.11,13.86,0.486,138.7,0.0,0.0,-40.6,1.5,1.0,-1.0,-1.6,1.6,road,road,1,1,1718.2,-3.73,55,0,753.68,-11.35,772.67
54.0,,riding,103.7,2.78,14.36,0.498,141.6,0.0,0.0,-45.0,1.8,1.0,-1.0,-1.6,1.6,road,road,1,1,1721.3,-3.52,56,0,755.58,-11.29,770.51
54.1,,riding,104.6,2.53,14.44,0.497,144.5,0.0,0.0,-46.8,1.9,1.0,-1.0,-1.5,1.5,road,road,1,1,1724.3,-3.29,57,0,757.39,-11.23,768.24
54.2,,riding,105.5,2.33,14.45,0.493,147.4,0.0,0.0,-47.5,1.9,1.0,-1.0,-1.5,1.5,road,road,1,1,1727.4,-3.05,59,0,759.09,-11.15,765.87
54.3,,riding,106.3,2.17,14.44,0.489,150.2,0.0,0.0,-47.8,1.9,1.0,-1.0,-1.5,1.5,road,road,1,1,1730.5,-2.81,60,0,760.69,-11.05,763.39
54.4,,riding,107.0,2.03,14.42,0.485,153.1,0.0,0.0,-47.9,1.9,1.0,-1.0,-1.5,1.5,road,road,1,1,1733.6,-2.56,61,0,762.18,-10.93,760.82
54.5,,riding,107.7,1.91,14.41,0.482,155.9,0.0,0.0,-48.0,1.9,1.0,-1.0,-1.4,1.4,road,road,1,1,1736.7,-2.30,63,0,763.54,-10.80,758.17
54.6,,riding,108.3,1.81,14.40,0.479,158.7,0.0,0.0,-48.0,1.9,1.0,-1.0,-1.4,1.4,road,road,1,1,1739.7,-2.03,65,0,764.78,-10.65,755.44
54.7,,riding,108.9,1.70,14.40,0.476,161.5,0.0,0.0,-48.0,1.9,1.0,-1.0,-1.4,1.4,road,road,1,1,1742.8,-1.78,67,0,765.89,-10.49,752.63
54.8,,riding,109.5,1.59,14.39,0.473,164.3,0.0,0.0,-48.0,1.9,1.0,-1.0,-1.4,1.4,road,road,1,1,1745.9,-1.54,68,0,766.87,-10.32,749.75
54.9,,riding,110.1,1.51,14.38,0.470,167.0,0.0,0.0,-48.0,1.9,1.0,-1.0,-1.4,1.4,road,road,1,1,1749.0,-1.31,70,0,767.72,-10.15,746.82
55.0,,riding,108.8,-3.36,6.56,0.217,169.8,0.0,0.0,-32.8,0.6,1.0,-1.0,-1.4,1.4,road,road,1,1,1752.1,-1.15,71,0,768.35,-9.98,743.86
55.1,,riding,109.3,1.34,11.09,0.365,171.7,0.0,0.0,-39.1,0.8,1.0,-1.0,-1.4,1.4,road,road,1,1,1755.2,-0.98,73,0,768.87,-9.80,740.88
55.2,,riding,109.7,1.10,7.39,0.243,173.7,0.0,0.0,-43.7,1.0,1.0,0.0,0.0,1.4,road,road,1,1,1758.3,-0.78,76,0,769.29,-9.61,737.86
55.3,,riding,110.1,1.12,2.35,0.077,174.4,0.0,0.0,-31.9,0.5,1.0,0.0,0.0,1.4,road,road,1,1,1761.4,-0.53,77,0,769.64,-9.42,734.83
55.4,,riding,110.5,1.09,1.24,0.040,174.7,0.0,0.0,-19.0,0.1,1.0,0.0,0.0,1.4,road,road,1,1,1764.4,-0.23,79,0,769.95,-9.22,731.78
55.5,,riding,110.9,0.99,5.74,0.186,175.2,0.0,0.0,-15.6,-0.0,1.0,-1.0,-1.4,1.4,road,road,1,1,1767.5,0.13,82,0,770.22,-9.01,728.72
55.6,,riding,111.2,0.98,8.73,0.282,176.7,0.0,0.0,-27.6,0.4,1.0,-1.0,-1.3,1.3,road,road,1,1,1770.5,0.57,89,0,770.45,-8.78,725.65
55.7,,riding,111.5,0.88,9.19,0.297,178.4,0.0,0.0,-36.4,0.6,1.0,-1.0,-1.3,1.3,road,road,1,1,1773.6,1.09,106,0,770.60,-8.55,722.57
55.8,,riding,111.8,0.80,9.17,0.295,-179.9,0.0,0.0,-40.4,0.7,1.0,-1.0,-1.3,1.3,road,road,1,1,1776.6,1.65,137,0,770.67,-8.30,719.47
55.9,,riding,112.1,0.79,2.39,0.077,-179.0,0.0,0.0,-32.7,0.5,1.0,0.0,0.0,1.3,road,road,1,1,1779.6,2.23,196,0,770.66,-8.04,716.37
56.0,,riding,112.7,1.68,1.56,0.050,-178.6,0.0,0.0,-18.4,0.1,1.0,0.0,0.0,1.3,road,road,1,1,1782.6,2.81,320,0,770.61,-7.78,713.25
56.1,,riding,113.2,1.47,1.21,0.038,-178.4,0.0,0.0,-12.7,-0.1,1.0,0.0,0.0,1.3,road,road,1,1,1785.8,3.35,524,0,770.53,-7.52,710.12
56.2,,riding,113.5,0.82,6.59,0.209,-177.5,0.0,0.0,-16.0,0.0,1.0,-1.0,-1.3,1.3,road,road,1,1,1788.9,3.86,829,0,770.41,-7.25,706.97
56.3,,riding,113.8,0.81,8.98,0.284,-176.0,0.0,0.0,-29.5,0.4,1.0,-1.0,-1.3,1.3,road,road,1,1,1791.9,4.34,2675,0,770.24,-7.00,703.83
56.4,,riding,114.2,1.01,9.79,0.309,-174.3,0.0,0.0,-38.0,0.7,1.0,-1.0,-1.3,1.3,road,road,1,1,1795.0,4.79,1429,0,770.00,-6.75,700.67
56.5,,riding,114.5,0.98,10.06,0.316,-172.4,0.0,0.0,-42.3,0.8,1.0,-1.0,-1.3,1.3,road,road,1,1,1798.2,5.16,505,0,769.66,-6.50,697.52
56.6,,riding,114.9,0.92,10.02,0.314,-170.6,0.0,0.0,-44.3,0.9,1.0,-1.0,-1.3,1.3,road,road,1,1,1801.4,5.42,318,0,769.23,-6.24,694.37
56.7,,riding,115.4,1.54,4.33,0.135,-169.3,0.0,0.0,-39.7,0.8,1.0,0.0,0.0,1.3,road,road,1,1,1804.7,5.55,262,0,768.71,-5.97,691.22
56.8,,riding,115.9,1.32,2.06,0.064,-168.8,0.0,0.0,-26.5,0.3,1.0,0.0,0.0,1.2,road,road,1,1,1808.1,5.56,273,0,768.13,-5.69,688.07
